num_tokens,num_palabras,num_oraciones,num_verbs,num_nouns,num_adjs,num_advs,num_entidades,longitud_promedio_oracion,densidad_verbos,densidad_sustantivos,densidad_entidades,modelo,benchmark,label_gold_binaria,prompt
145,99,6,8,21,9,2,15,24.166666666666668,0.05517241379310345,0.14482758620689656,0.10344827586206896,llama3-latest,fever,0,U2 is an Irish rock band.
225,156,7,13,34,14,6,16,32.142857142857146,0.057777777777777775,0.1511111111111111,0.07111111111111111,llama3-latest,fever,0,Donald Glover raps.
81,65,4,9,11,6,3,8,20.25,0.1111111111111111,0.13580246913580246,0.09876543209876543,llama3-latest,fever,0,Minecraft is a game.
146,107,7,13,24,10,5,10,20.857142857142858,0.08904109589041095,0.1643835616438356,0.0684931506849315,llama3-latest,fever,0,Alive 2006/2007 was Daft Punk's first concert tour as a duo since 1997.
71,53,3,5,12,2,3,7,23.666666666666668,0.07042253521126761,0.16901408450704225,0.09859154929577464,llama3-latest,fever,0,Denis Leary is a person.
344,229,15,20,46,27,4,37,22.933333333333334,0.05813953488372093,0.13372093023255813,0.10755813953488372,llama3-latest,fever,0,Kurt Russell has starred in movies.
189,157,7,20,34,15,5,10,27.0,0.10582010582010581,0.17989417989417988,0.05291005291005291,llama3-latest,fever,0,Watchmen is a story.
87,74,4,6,11,7,1,13,21.75,0.06896551724137931,0.12643678160919541,0.14942528735632185,llama3-latest,fever,0,Richard Harris was in This Sporting Life.
246,191,12,23,29,14,5,37,20.5,0.09349593495934959,0.11788617886178862,0.15040650406504066,llama3-latest,fever,0,Wyatt Earp was a person.
64,54,6,8,10,4,1,3,10.666666666666666,0.125,0.15625,0.046875,llama3-latest,fever,0,John Mayer won an award.
76,60,4,4,11,3,3,9,19.0,0.05263157894736842,0.14473684210526316,0.11842105263157894,llama3-latest,fever,0,Michelle is the middle name of Lisa Bonet.
66,51,4,5,7,4,1,6,16.5,0.07575757575757576,0.10606060606060606,0.09090909090909091,llama3-latest,fever,0,Brian Helgeland wrote the screenplay of L.A. Confidential.
244,193,10,13,44,17,3,22,24.4,0.05327868852459016,0.18032786885245902,0.09016393442622951,llama3-latest,fever,0,Roger Penrose has received awards for his scientific work.
209,139,6,15,24,10,2,42,34.833333333333336,0.07177033492822966,0.11483253588516747,0.20095693779904306,llama3-latest,fever,0,The Rolling Stones included English and Scottish musicians.
102,76,5,8,15,3,7,8,20.4,0.0784313725490196,0.14705882352941177,0.0784313725490196,llama3-latest,fever,0,Lauren Graham is an author.
57,48,3,8,6,5,1,2,19.0,0.14035087719298245,0.10526315789473684,0.03508771929824561,llama3-latest,fever,0,The Uruguay national football team hosted a competition.
255,198,10,25,58,20,4,10,25.5,0.09803921568627451,0.22745098039215686,0.0392156862745098,llama3-latest,fever,0,Joaquin Phoenix lends his support to humanitarian organizations.
97,66,4,8,9,5,2,15,24.25,0.08247422680412371,0.09278350515463918,0.15463917525773196,llama3-latest,fever,0,Shirley MacLaine acted in in Ask Any Girl.
109,85,4,5,10,9,6,9,27.25,0.045871559633027525,0.09174311926605505,0.08256880733944955,llama3-latest,fever,0,Taylor Schilling is known for her role as Piper Chapman in Orange is the New Black.
194,162,11,10,31,25,5,11,17.636363636363637,0.05154639175257732,0.15979381443298968,0.05670103092783505,llama3-latest,fever,0,Cricket has a following in part of Oceania.
79,62,4,6,11,5,1,9,19.75,0.0759493670886076,0.13924050632911392,0.11392405063291139,llama3-latest,fever,0,Kim Basinger is a person.
140,108,5,11,16,8,7,15,28.0,0.07857142857142857,0.11428571428571428,0.10714285714285714,llama3-latest,fever,0,The September 11 attacks occurred in the twenty-first century.
189,128,14,11,22,10,3,29,13.5,0.0582010582010582,0.1164021164021164,0.15343915343915343,llama3-latest,fever,0,Chris Hemsworth is known for acting.
121,99,7,8,24,7,8,9,17.285714285714285,0.06611570247933884,0.19834710743801653,0.0743801652892562,llama3-latest,fever,0,"Down syndrome resulted in 43,000 deaths in 1990."
107,81,5,8,13,7,3,6,21.4,0.07476635514018691,0.12149532710280374,0.056074766355140186,llama3-latest,fever,0,Neil Patrick Harris played Barney Stinson on How I Met Your Mother.
136,87,8,8,21,7,1,17,17.0,0.058823529411764705,0.15441176470588236,0.125,llama3-latest,fever,0,Davis Guggenheim was a director for television.
166,119,6,12,35,13,5,12,27.666666666666668,0.07228915662650602,0.21084337349397592,0.07228915662650602,llama3-latest,fever,0,The Offspring is a punk rock band.
84,65,6,8,9,5,1,8,14.0,0.09523809523809523,0.10714285714285714,0.09523809523809523,llama3-latest,fever,0,"Judith Quiney was baptised on February 2, 1585."
288,224,13,22,63,26,9,19,22.153846153846153,0.0763888888888889,0.21875,0.06597222222222222,llama3-latest,fever,0,Indonesia's wilderness has life.
127,98,5,14,17,4,2,16,25.4,0.11023622047244094,0.13385826771653545,0.12598425196850394,llama3-latest,fever,0,Magnolia was a movie that Philip Seymour Hoffman was in.
138,110,5,11,14,5,4,19,27.6,0.07971014492753623,0.10144927536231885,0.13768115942028986,llama3-latest,fever,0,Robert Redford received the Best Supporting Actor nomination.
161,134,7,13,25,14,9,11,23.0,0.08074534161490683,0.15527950310559005,0.06832298136645963,llama3-latest,fever,0,Land Rover makes cars.
70,60,4,5,13,5,2,7,17.5,0.07142857142857142,0.18571428571428572,0.1,llama3-latest,fever,0,"Tré Cool is a musician, drummer, and composer."
175,136,7,14,34,11,4,17,25.0,0.08,0.19428571428571428,0.09714285714285714,llama3-latest,fever,0,The 1992 Los Angeles riots occurred in 1992.
108,83,6,9,12,8,7,7,18.0,0.08333333333333333,0.1111111111111111,0.06481481481481481,llama3-latest,fever,0,Kangana Ranaut was alive.
73,52,5,7,6,6,2,4,14.6,0.0958904109589041,0.0821917808219178,0.0547945205479452,llama3-latest,fever,0,Michael Caine starred in a movie.
90,62,4,8,11,8,0,7,22.5,0.08888888888888889,0.12222222222222222,0.07777777777777778,llama3-latest,fever,0,Nicole Kidman is an actress.
137,102,10,2,6,4,1,28,13.7,0.014598540145985401,0.043795620437956206,0.20437956204379562,llama3-latest,fever,0,Rio de Janeiro contains one of the New Seven Wonders of the World.
237,202,9,25,57,16,3,10,26.333333333333332,0.10548523206751055,0.24050632911392406,0.04219409282700422,llama3-latest,fever,0,The main character of Memento uses tattoos to keep records of the information he cannot remember.
228,181,10,21,31,17,8,26,22.8,0.09210526315789473,0.13596491228070176,0.11403508771929824,llama3-latest,fever,0,There was a former U.S president name Ronald Reagan.
183,148,8,19,28,15,4,22,22.875,0.10382513661202186,0.15300546448087432,0.12021857923497267,llama3-latest,fever,0,Wonder Woman is a character in American comic books.
88,72,6,9,15,7,2,6,14.666666666666666,0.10227272727272728,0.17045454545454544,0.06818181818181818,llama3-latest,fever,0,Splatoon 2 is a game.
108,83,6,9,12,8,7,7,18.0,0.08333333333333333,0.1111111111111111,0.06481481481481481,llama3-latest,fever,0,Kangana Ranaut was alive.
179,152,8,13,27,20,5,19,22.375,0.07262569832402235,0.15083798882681565,0.10614525139664804,llama3-latest,fever,0,Andrew Jackson was a person.
62,52,3,5,14,7,3,3,20.666666666666668,0.08064516129032258,0.22580645161290322,0.04838709677419355,llama3-latest,fever,0,The World Senior Chess Championship is an annual chess tournament.
247,202,11,16,28,22,15,28,22.454545454545453,0.06477732793522267,0.11336032388663968,0.11336032388663968,llama3-latest,fever,0,The AK-47 has been used by Russians.
377,239,23,24,50,17,8,43,16.391304347826086,0.0636604774535809,0.13262599469496023,0.11405835543766578,llama3-latest,fever,0,Foo Fighters have an album.
208,124,9,11,19,9,4,27,23.11111111111111,0.052884615384615384,0.09134615384615384,0.12980769230769232,llama3-latest,fever,0,Scarlett Johansson is an actress in films.
82,60,4,3,14,6,1,8,20.5,0.036585365853658534,0.17073170731707318,0.0975609756097561,llama3-latest,fever,0,The iPhone 5C is a smartphone.
67,50,3,6,7,3,3,8,22.333333333333332,0.08955223880597014,0.1044776119402985,0.11940298507462686,llama3-latest,fever,0,Dhool was directed by an Indian film director.
52,34,3,3,3,4,1,10,17.333333333333332,0.057692307692307696,0.057692307692307696,0.19230769230769232,llama3-latest,fever,0,Whiplash was directed by Damien Chazelle.
340,236,14,22,73,28,7,18,24.285714285714285,0.06470588235294118,0.21470588235294116,0.052941176470588235,llama3-latest,fever,0,"Psychological horror is a subgenre of horror and psychological fiction, exhibiting components of both parent genres."
71,56,3,2,12,5,0,9,23.666666666666668,0.028169014084507043,0.16901408450704225,0.1267605633802817,llama3-latest,fever,0,Adolf Hitler caused the murder of many people.
164,99,10,8,16,8,2,20,16.4,0.04878048780487805,0.0975609756097561,0.12195121951219512,llama3-latest,fever,0,Jacki Weaver is a film worker.
124,93,5,12,17,6,2,10,24.8,0.0967741935483871,0.13709677419354838,0.08064516129032258,llama3-latest,fever,0,Elvis was produced by Steve Binder.
75,56,4,6,7,10,1,4,18.75,0.08,0.09333333333333334,0.05333333333333334,llama3-latest,fever,0,Donald Sutherland is a person.
79,66,4,3,16,5,3,7,19.75,0.0379746835443038,0.20253164556962025,0.08860759493670886,llama3-latest,fever,0,Kane is Glenn Thomas Jacobs's ring name.
161,115,6,7,21,12,7,11,26.833333333333332,0.043478260869565216,0.13043478260869565,0.06832298136645963,llama3-latest,fever,0,"Las Vegas means ""the meadows"" in Spanish."
60,46,4,8,6,3,1,4,15.0,0.13333333333333333,0.1,0.06666666666666667,llama3-latest,fever,0,That '70s Show began on August 23.
129,110,5,6,20,7,5,18,25.8,0.046511627906976744,0.15503875968992248,0.13953488372093023,llama3-latest,fever,0,Resident Evil's protagonist is portrayed by Milla Jovovich.
165,136,8,10,27,11,4,14,20.625,0.06060606060606061,0.16363636363636364,0.08484848484848485,llama3-latest,fever,0,Bob Arum worked for the southern district of New York.
59,50,4,4,12,5,1,2,14.75,0.06779661016949153,0.2033898305084746,0.03389830508474576,llama3-latest,fever,0,Gayathri Raguram took part in a comedy.
154,115,6,13,20,12,7,11,25.666666666666668,0.08441558441558442,0.12987012987012986,0.07142857142857142,llama3-latest,fever,0,Eddie Vedder is a songwriter.
90,70,6,5,19,3,3,10,15.0,0.05555555555555555,0.2111111111111111,0.1111111111111111,llama3-latest,fever,0,Ivan Lendl has played in a tennis game.
102,80,6,7,21,3,4,4,17.0,0.06862745098039216,0.20588235294117646,0.0392156862745098,llama3-latest,fever,0,Shania Twain is a voice artist.
82,62,4,6,10,8,2,9,20.5,0.07317073170731707,0.12195121951219512,0.10975609756097561,llama3-latest,fever,0,Same-sex marriage is legal in Spain.
147,105,6,13,19,3,3,20,24.5,0.08843537414965986,0.1292517006802721,0.1360544217687075,llama3-latest,fever,0,Joseph Fiennes is person that acts.
108,87,5,7,20,8,5,7,21.6,0.06481481481481481,0.18518518518518517,0.06481481481481481,llama3-latest,fever,0,Courtney Love put out a solo album.
146,116,6,9,29,8,9,8,24.333333333333332,0.06164383561643835,0.19863013698630136,0.0547945205479452,llama3-latest,fever,0,The Greenland shark is also known as the gray shark.
148,124,7,11,13,12,4,16,21.142857142857142,0.07432432432432433,0.08783783783783784,0.10810810810810811,llama3-latest,fever,0,Narendra Modi rose to the rank of general secretary.
61,47,5,4,9,5,1,3,12.2,0.06557377049180328,0.14754098360655737,0.04918032786885246,llama3-latest,fever,0,Kristen Bell was in a movie.
310,225,10,7,64,38,5,19,31.0,0.02258064516129032,0.2064516129032258,0.06129032258064516,llama3-latest,fever,0,London is a global city.
275,214,14,24,42,25,10,26,19.642857142857142,0.08727272727272728,0.15272727272727274,0.09454545454545454,llama3-latest,fever,0,John F. Kennedy gave authorization for a military invasion.
276,209,11,18,27,16,7,49,25.09090909090909,0.06521739130434782,0.09782608695652174,0.17753623188405798,llama3-latest,fever,0,Austria was ruled by the House of Habsburg.
162,137,7,17,30,18,6,7,23.142857142857142,0.10493827160493827,0.18518518518518517,0.043209876543209874,llama3-latest,fever,0,Minneapolis is abundantly rich in natural resources.
120,86,5,7,20,11,5,11,24.0,0.058333333333333334,0.16666666666666666,0.09166666666666666,llama3-latest,fever,0,Jeff Bezos has an estimated net worth of over a billion dollars.
243,164,10,23,67,18,3,5,24.3,0.09465020576131687,0.2757201646090535,0.0205761316872428,llama3-latest,fever,0,Psychology explores the mind.
40,34,3,2,4,3,2,5,13.333333333333334,0.05,0.1,0.125,llama3-latest,fever,0,Trevor Noah hosts The Daily Show.
38,28,3,3,5,1,0,6,12.666666666666666,0.07894736842105263,0.13157894736842105,0.15789473684210525,llama3-latest,fever,0,Grace Jones acted in Conan the Destroyer.
73,63,4,3,16,6,1,7,18.25,0.0410958904109589,0.2191780821917808,0.0958904109589041,llama3-latest,fever,0,Novak Djokovic is an athlete.
233,155,10,14,27,12,3,31,23.3,0.060085836909871244,0.11587982832618025,0.13304721030042918,llama3-latest,fever,0,There is a music group called Soundgarden.
198,154,9,17,37,18,3,18,22.0,0.08585858585858586,0.18686868686868688,0.09090909090909091,llama3-latest,fever,0,Chet Atkins produced musical recordings for Dottie West.
131,99,5,13,11,9,6,13,26.2,0.09923664122137404,0.08396946564885496,0.09923664122137404,llama3-latest,fever,0,How to Train Your Dragon (film) was beaten by an American biographical drama movie.
273,211,10,17,57,23,9,21,27.3,0.06227106227106227,0.2087912087912088,0.07692307692307693,llama3-latest,fever,0,"Singapore is ranked highly in education, healthcare, life expectancy, quality of life, and personal safety."
308,242,12,31,55,26,5,38,25.666666666666668,0.10064935064935066,0.17857142857142858,0.12337662337662338,llama3-latest,fever,0,Julian Assange was involved in some capacity with the publication of secret documents from America.
222,174,9,7,35,21,11,24,24.666666666666668,0.03153153153153153,0.15765765765765766,0.10810810810810811,llama3-latest,fever,0,Cricket is followed in the United Kingdom.
180,144,8,11,33,8,3,15,22.5,0.06111111111111111,0.18333333333333332,0.08333333333333333,llama3-latest,fever,0,De Profundis was written to someone.
252,192,9,15,48,14,6,31,28.0,0.05952380952380952,0.19047619047619047,0.12301587301587301,llama3-latest,fever,0,There is a model named Heidi Klum.
106,63,4,4,11,6,2,15,26.5,0.03773584905660377,0.10377358490566038,0.14150943396226415,llama3-latest,fever,0,Tom Cruise was in an American romantic film.
63,54,4,4,6,3,1,9,15.75,0.06349206349206349,0.09523809523809523,0.14285714285714285,llama3-latest,fever,0,South Korea is a country.
201,169,8,26,46,12,5,2,25.125,0.12935323383084577,0.22885572139303484,0.009950248756218905,llama3-latest,advglue,1,"Premise: well that would be a help i wish they would do that here we have got so golden landfill space left that we're going to run out before the end of this decade and it's really going to be
Hypothesis: We have plenty of space in the landfill ."
140,119,5,13,27,14,8,5,28.0,0.09285714285714286,0.19285714285714287,0.03571428571428571,llama3-latest,advglue,1,"Premise: The tourist industry continued to dilate , and though it became one of the top two income earners in Spain , a realization that unrestricted mass tourism was leading to damaging long - term consequences also began to grow .
Hypothesis: Tourism is not very big in Spain ."
138,111,6,13,25,11,6,3,23.0,0.09420289855072464,0.18115942028985507,0.021739130434782608,llama3-latest,advglue,1,"Premise: The tourist industry continued to dilate , and though it became one of the top two income earners in Spain , a realization that unrestricted mass tourism was leading to damaging long - term consequences also began to fall .
Hypothesis: Tourism is not very big in Spain ."
97,82,4,15,15,8,3,6,24.25,0.15463917525773196,0.15463917525773196,0.061855670103092786,llama3-latest,advglue,1,"Premise: Similarly , OIM revised the electronic Grant Renewal Application to accommodate new information sought by LSC and to ensure greater ease for users .
Hypothesis: The OIM is hoping to revise the Grant Renewal Application to capture the LSC's ability to request information ."
221,169,9,19,37,19,8,11,24.555555555555557,0.08597285067873303,0.167420814479638,0.049773755656108594,llama3-latest,advglue,1,"Premise: What's truly striking , though , is that Jobs has never really lent this idea go .
Hypothesis: Jobs never held onto an idea for long ."
323,263,18,22,57,33,14,26,17.944444444444443,0.06811145510835913,0.17647058823529413,0.0804953560371517,llama3-latest,advglue,1,"Premise: it's actually there well Iraq has had uh designs on that place since nineteen twenty two so you know it wasn't like something that just suddenly popped up
Hypothesis: The weird interlude exists that Iraq was never interested in that place until now ."
326,244,17,30,59,26,12,6,19.176470588235293,0.09202453987730061,0.18098159509202455,0.018404907975460124,llama3-latest,advglue,1,"Premise: She has cashed a hollow life for a heightened life , and has tried to comprehend all its turns , get its possibilities .
Hypothesis: She has chose to live a hollow life ."
189,163,9,15,35,12,4,17,21.0,0.07936507936507936,0.18518518518518517,0.08994708994708994,llama3-latest,advglue,0,"Premise: Rouen is the ancient center of Normandy's thriving textile industry , and the place of Joan of Arc's martyrdom ' a national symbol of resistance to tyranny .
Hypothesis: Joan of Arc sacrificed her life at Rouen , which became an enduring symbol of exposition to tyranny ."
129,109,6,16,19,13,7,2,21.5,0.12403100775193798,0.14728682170542637,0.015503875968992248,llama3-latest,advglue,0,"Premise: There are no shares of a stock that might someday come back , just piles of options as worthless as those shares of Cook's American Business Alliance .
Hypothesis: Those shares of inventories will never come back ."
212,165,13,23,31,14,8,4,16.307692307692307,0.10849056603773585,0.14622641509433962,0.018867924528301886,llama3-latest,advglue,0,"Premise: You and your friendships are not compliment here , affirms Severn .
Hypothesis: Severn said the people were not welcome there ."
